   1.    797.626    0.455
   2.    797.190    0.467
   3.    796.720    0.466
   4.    796.260    0.478
   5.    795.791    0.477
   6.    795.307    0.489
   7.    794.841    0.488
   8.    794.332    0.500
   9.    793.806    0.554
  10.    793.275    0.569
  11.    792.699    0.567
  12.    792.139    0.582
  13.    791.565    0.580
  14.    790.975    0.595
  15.    790.404    0.594
  16.    789.783    0.609
  17.    789.212    0.552
  18.    788.680    0.565
  19.    788.109    0.564
  20.    787.550    0.578
  21.    786.979    0.577
  22.    786.394    0.591
  23.    785.824    0.590
  24.    785.211    0.603
  25.    784.581    0.672
  26.    783.932    0.688
  27.    783.232    0.688
  28.    782.550    0.705
  29.    781.853    0.703
  30.    781.136    0.720
  31.    780.439    0.719
  32.    779.690    0.736
  33.    778.991    0.669
  34.    778.341    0.684
  35.    777.647    0.686
  36.    776.968    0.700
  37.    776.272    0.701
  38.    775.562    0.715
  39.    774.866    0.715
  40.    774.125    0.731
  41.    773.368    0.796
  42.    772.594    0.814
  43.    771.767    0.816
  44.    770.956    0.834
  45.    770.127    0.833
  46.    769.278    0.852
  47.    768.450    0.852
  48.    767.566    0.870
  49.    766.739    0.790
  50.    765.968    0.805
  51.    765.149    0.808
  52.    764.345    0.824
  53.    763.525    0.824
  54.    762.688    0.841
  55.    761.864    0.842
  56.    760.994    0.859
  57.    760.109    0.913
  58.    759.214    0.933
  59.    758.268    0.934
  60.    757.335    0.953
  61.    756.386    0.954
  62.    755.415    0.974
  63.    754.463    0.975
  64.    753.452    0.994
  65.    752.494    0.941
  66.    751.569    0.958
  67.    750.598    0.960
  68.    749.638    0.979
  69.    748.661    0.982
  70.    747.664    1.000
  71.    746.684    1.002
  72.    745.649    1.019
  73.    744.668    0.973
  74.    743.707    0.991
  75.    742.705    0.993
  76.    741.708    1.011
  77.    740.700    1.014
  78.    739.670    1.031
  79.    738.656    1.034
  80.    737.590    1.051
  81.    736.276    0.996
  82.    735.315    1.012
  83.    734.267    1.017
  84.    733.273    1.034
  85.    732.216    1.036
  86.    731.189    1.054
  87.    730.126    1.057
  88.    729.065    1.073
  89.    728.059    1.039
  90.    727.054    1.054
  91.    725.965    1.058
  92.    724.926    1.075
